id,Nobody Cancels (%),Flip a Coin (%),Stepwise Regression (%),Random Forest (%)
A04170,0,50,22.79,37.830000000000005
A04171,0,50,15.06,37.830000000000005
A04173,0,50,3.29,42.67
A04174,0,50,14.66,36.85
A04176,0,50,22.79,37.830000000000005
A04178,0,50,14.32,37.830000000000005
A04180,0,50,3.29,42.67
A04181,0,50,14.72,37.830000000000005
A04186,0,50,3.35,42.67
A04196,0,50,14.89,37.830000000000005
A04197,0,50,23.59,37.830000000000005
A04198,0,50,3.56,42.67
A04201,0,50,14.72,37.12
A04203,0,50,23.35,37.830000000000005
A04205,0,50,14.66,37.12
A04207,0,50,21.45,37.830000000000005
A04209,0,50,3.44,41.959999999999994
A04210,0,50,3.45,42.67
A04211,0,50,14.94,37.12
A04213,0,50,3.47,42.67
A04216,0,50,23.75,37.830000000000005
A04217,0,50,6.75,37.56
A04218,0,50,23.83,37.830000000000005
A04221,0,50,3.56,41.959999999999994
A04222,0,50,24.41,37.830000000000005
A04223,0,50,3.7,42.67
A04226,0,50,18.91,37.830000000000005
A04228,0,50,15.12,37.12
A04232,0,50,24.16,37.830000000000005
A04237,0,50,15.35,37.12
A04239,0,50,3.5900000000000003,41.69
A04241,0,50,15.409999999999998,37.12
A04242,0,50,15.409999999999998,37.830000000000005
A04244,0,50,15.409999999999998,37.12
A04245,0,50,3.72,41.959999999999994
A04247,0,50,19.4,37.830000000000005
A04248,0,50,15.939999999999998,37.830000000000005
A04249,0,50,19.26,37.56
A04250,0,50,18.84,37.12
A04251,0,50,7.13,37.830000000000005
A04252,0,50,24.41,37.830000000000005
A04256,0,50,18.91,37.830000000000005
A04257,0,50,10.88,37.830000000000005
A04259,0,50,24.5,37.830000000000005
A04263,0,50,24.75,37.830000000000005
A04264,0,50,11.02,37.830000000000005
A04267,0,50,24.75,37.830000000000005
A04273,0,50,11.19,37.830000000000005
A04276,0,50,11.06,37.830000000000005
A04280,0,50,3.67,42.67
A04281,0,50,19.4,37.830000000000005
A04283,0,50,7.13,37.830000000000005
A04285,0,50,15.939999999999998,37.830000000000005
A04288,0,50,3.72,42.67
A04289,0,50,11.19,37.830000000000005
A04293,0,50,25.0,37.830000000000005
A04295,0,50,15.88,37.830000000000005
A04296,0,50,25.0,37.830000000000005
A04297,0,50,15.88,36.85
A04298,0,50,11.19,37.830000000000005
A04301,0,50,15.939999999999998,37.12
A04302,0,50,25.08,37.830000000000005
A04305,0,50,15.88,37.12
A04307,0,50,7.19,37.830000000000005
A04308,0,50,15.939999999999998,37.12
A04309,0,50,25.08,37.830000000000005
A04310,0,50,25.08,37.830000000000005
A04311,0,50,15.939999999999998,37.12
A04317,0,50,15.939999999999998,37.12
A04318,0,50,25.08,37.830000000000005
A04325,0,50,15.939999999999998,37.830000000000005
A04331,0,50,3.72,42.67
A04335,0,50,25.08,37.830000000000005
A04339,0,50,25.08,37.56
A04340,0,50,3.72,41.959999999999994
A04342,0,50,3.81,42.67
A04343,0,50,3.83,42.67
A04345,0,50,15.939999999999998,37.830000000000005
A04346,0,50,15.939999999999998,37.12
A04347,0,50,25.08,37.830000000000005
A04348,0,50,25.08,37.56
A04352,0,50,15.939999999999998,37.12
A04356,0,50,20.41,37.830000000000005
A04358,0,50,16.31,37.12
A04359,0,50,16.31,37.12
A04360,0,50,20.19,37.830000000000005
A04361,0,50,25.68,37.830000000000005
A04369,0,50,7.53,37.830000000000005
A04372,0,50,3.9,42.67
A04373,0,50,26.03,37.830000000000005
A04374,0,50,16.81,37.56
A04378,0,50,16.68,37.830000000000005
A04379,0,50,7.56,37.830000000000005
A04380,0,50,26.03,37.56
A04381,0,50,20.33,37.830000000000005
A04384,0,50,26.11,37.830000000000005
A04386,0,50,12.659999999999998,37.12
A04387,0,50,26.55,37.830000000000005
A04389,0,50,26.200000000000003,37.830000000000005
A04391,0,50,4.02,42.67
A04393,0,50,20.630000000000003,37.56
A04395,0,50,20.41,37.56
A04396,0,50,20.41,37.56
A04397,0,50,20.41,37.56
A04398,0,50,4.02,42.67
A04399,0,50,4.16,42.67
A04401,0,50,4.0,42.67
A04402,0,50,4.0,42.67
A04405,0,50,26.55,37.830000000000005
A04406,0,50,17.06,37.12
A04407,0,50,17.06,37.12
A04408,0,50,26.640000000000004,37.830000000000005
A04409,0,50,26.640000000000004,37.830000000000005
A04416,0,50,26.640000000000004,37.830000000000005
A04420,0,50,26.73,37.830000000000005
A04422,0,50,4.04,42.4
A04424,0,50,4.04,42.67
A04425,0,50,24.27,37.12
A04426,0,50,17.06,37.12
A04429,0,50,4.25,41.959999999999994
A04430,0,50,17.06,36.85
A04431,0,50,26.640000000000004,37.56
A04434,0,50,26.82,37.830000000000005
A04435,0,50,4.2700000000000005,42.67
A04444,0,50,17.25,37.12
A04445,0,50,21.45,37.830000000000005
A04446,0,50,4.16,42.67
A04447,0,50,21.3,37.830000000000005
A04449,0,50,26.9,37.830000000000005
A04452,0,50,17.45,37.12
A04453,0,50,17.25,37.12
A04454,0,50,4.25,42.67
A04455,0,50,4.12,42.67
A04456,0,50,17.45,37.830000000000005
A04460,0,50,17.45,37.830000000000005
A04461,0,50,17.71,37.12
A04462,0,50,17.45,37.12
A04464,0,50,17.45,37.12
A04466,0,50,17.45,37.830000000000005
A04467,0,50,17.45,37.830000000000005
A04468,0,50,17.45,37.12
A04470,0,50,17.45,36.85
A04471,0,50,27.17,37.56
A04472,0,50,27.17,37.56
A04473,0,50,17.45,37.830000000000005
A04474,0,50,27.17,37.830000000000005
A04475,0,50,27.35,37.830000000000005
A04476,0,50,21.45,37.56
A04477,0,50,27.17,37.830000000000005
A04479,0,50,4.25,41.959999999999994
A04480,0,50,21.68,37.56
A04481,0,50,22.770000000000003,37.12
A04482,0,50,8.05,37.830000000000005
A04484,0,50,27.800000000000004,37.830000000000005
A04486,0,50,17.91,37.12
A04487,0,50,4.2,42.67
A04488,0,50,25.37,36.85
A04489,0,50,27.44,37.56
A04490,0,50,21.38,37.830000000000005
A04492,0,50,24.94,37.12
A04493,0,50,17.64,37.830000000000005
A04495,0,50,12.46,37.830000000000005
A04497,0,50,4.25,42.67
A04502,0,50,4.2,42.67
A04505,0,50,4.25,41.959999999999994
A04509,0,50,27.53,37.830000000000005
A04511,0,50,4.18,42.67
A04512,0,50,4.18,42.67
A04513,0,50,21.45,37.830000000000005
A04514,0,50,17.64,37.12
A04515,0,50,17.64,37.830000000000005
A04516,0,50,17.91,37.56
A04518,0,50,21.38,37.830000000000005
A04520,0,50,27.53,37.830000000000005
A04521,0,50,27.44,37.56
A04529,0,50,27.53,37.830000000000005
A04531,0,50,17.71,37.12
A04533,0,50,4.2,42.67
A04534,0,50,21.76,37.56
A04535,0,50,21.68,37.830000000000005
A04537,0,50,17.71,37.12
A04539,0,50,4.2,42.67
A04540,0,50,4.2,42.67
A04544,0,50,25.11,37.12
A04545,0,50,17.71,37.12
A04550,0,50,17.91,37.56
A04551,0,50,4.2,42.67
A04552,0,50,27.53,37.56
A04553,0,50,17.71,37.830000000000005
A04557,0,50,17.71,36.85
A04558,0,50,27.53,37.830000000000005
A04559,0,50,27.53,37.830000000000005
A04560,0,50,17.71,37.12
A04562,0,50,27.53,37.830000000000005
A04563,0,50,21.68,37.830000000000005
A04564,0,50,21.68,37.830000000000005
A04565,0,50,4.2700000000000005,41.959999999999994
A04566,0,50,17.91,37.830000000000005
A04567,0,50,17.91,37.12
A04568,0,50,17.91,37.830000000000005
A04569,0,50,21.76,37.830000000000005
A04570,0,50,21.76,37.830000000000005
A04573,0,50,17.91,37.830000000000005
A04577,0,50,4.25,42.4
A04578,0,50,27.800000000000004,37.830000000000005
A04580,0,50,25.37,37.12
A04582,0,50,4.25,42.67
A04584,0,50,17.91,37.830000000000005
A04587,0,50,21.68,37.830000000000005
A04588,0,50,13.37,37.830000000000005
A04589,0,50,21.68,37.830000000000005
A04590,0,50,21.76,37.830000000000005
A04591,0,50,27.800000000000004,37.830000000000005
A04592,0,50,17.91,37.12
A04594,0,50,17.91,37.830000000000005
A04595,0,50,17.91,37.12
A04596,0,50,17.91,37.56
A04597,0,50,25.37,37.12
A04598,0,50,12.71,37.830000000000005
A04599,0,50,27.800000000000004,37.56
A04600,0,50,27.800000000000004,37.830000000000005
A04601,0,50,4.2700000000000005,42.67
A04602,0,50,4.25,42.67
A04605,0,50,27.800000000000004,37.830000000000005
A04606,0,50,27.800000000000004,37.830000000000005
A04607,0,50,21.68,37.830000000000005
A04608,0,50,27.800000000000004,37.830000000000005
A04609,0,50,17.97,37.12
A04610,0,50,27.800000000000004,37.830000000000005
A04612,0,50,17.97,37.12
A04613,0,50,17.97,37.12
A04618,0,50,17.97,37.12
A04622,0,50,27.89,37.830000000000005
A04623,0,50,17.97,37.830000000000005
A04624,0,50,21.76,37.830000000000005
A04625,0,50,4.2700000000000005,42.67
A04626,0,50,4.2700000000000005,42.67
A04627,0,50,8.21,37.830000000000005
A04629,0,50,4.2700000000000005,42.67
A04630,0,50,27.89,37.830000000000005
A04632,0,50,17.97,37.12
A04633,0,50,4.2700000000000005,41.959999999999994
A04634,0,50,17.97,37.830000000000005
A04635,0,50,27.89,37.830000000000005
A04637,0,50,17.97,37.830000000000005
A04638,0,50,17.97,37.12
A04639,0,50,17.97,37.12
A04640,0,50,27.89,37.830000000000005
A04641,0,50,27.89,37.830000000000005
A04642,0,50,27.89,37.830000000000005
A04643,0,50,17.97,37.12
A04644,0,50,27.89,37.830000000000005
A04645,0,50,17.97,37.12
A04646,0,50,17.97,37.830000000000005
A04647,0,50,17.97,37.12
A04648,0,50,17.97,37.12
A04650,0,50,17.97,37.12
A04653,0,50,17.97,37.12
A04654,0,50,17.97,37.12
A04655,0,50,17.97,37.830000000000005
A04656,0,50,17.97,37.830000000000005
A04657,0,50,27.89,37.830000000000005
A04659,0,50,21.76,37.830000000000005
A04660,0,50,17.97,37.12
A04661,0,50,21.76,37.830000000000005
A04662,0,50,17.97,36.85
A04664,0,50,17.97,37.830000000000005
A04665,0,50,17.97,37.830000000000005
A04667,0,50,27.89,37.830000000000005
A04668,0,50,27.89,37.830000000000005
A04670,0,50,17.97,37.830000000000005
A04671,0,50,25.45,37.12
A04673,0,50,4.44,42.67
A04675,0,50,27.89,37.830000000000005
A04681,0,50,17.97,37.830000000000005
A04682,0,50,4.2700000000000005,42.67
A04683,0,50,17.97,37.12
A04684,0,50,17.97,37.12
A04688,0,50,17.97,37.12
A04689,0,50,4.2700000000000005,42.67
A04691,0,50,21.76,37.830000000000005
A04693,0,50,17.97,37.830000000000005
A04694,0,50,21.76,37.830000000000005
A04695,0,50,12.71,37.830000000000005
A04696,0,50,27.89,37.830000000000005
A04697,0,50,27.89,37.830000000000005
A04698,0,50,17.97,37.12
A04699,0,50,17.97,37.12
A04700,0,50,0.3399999999999999,34.18
A04701,0,50,17.97,37.12
A04702,0,50,17.97,37.12
A04704,0,50,27.89,37.830000000000005
A04705,0,50,27.89,37.830000000000005
A04708,0,50,27.89,37.830000000000005
A04710,0,50,17.97,37.12
A04711,0,50,27.89,37.56
A04712,0,50,27.89,37.830000000000005
A04714,0,50,25.45,37.12
A04715,0,50,27.89,37.830000000000005
A04717,0,50,27.89,37.830000000000005
A04719,0,50,27.89,37.830000000000005
A04721,0,50,17.97,37.12
A04723,0,50,4.2700000000000005,42.67
A04725,0,50,17.97,37.12
A04726,0,50,27.89,37.830000000000005
A04728,0,50,17.97,37.12
A04730,0,50,17.97,37.12
A04736,0,50,4.2700000000000005,42.67
A04737,0,50,17.97,37.830000000000005
A04738,0,50,27.89,37.830000000000005
A04739,0,50,27.89,37.830000000000005
A04740,0,50,27.89,37.830000000000005
A04743,0,50,21.76,37.12
A04744,0,50,4.2700000000000005,42.67
A04747,0,50,17.97,36.85
A04749,0,50,17.97,37.12
A04750,0,50,17.97,36.85
A04751,0,50,8.74,37.830000000000005
A04759,0,50,4.2700000000000005,42.67
A04760,0,50,17.97,37.830000000000005
A04762,0,50,25.45,37.12
A04763,0,50,27.89,37.830000000000005
A04764,0,50,17.97,37.12
A04766,0,50,17.97,37.830000000000005
A04769,0,50,4.2700000000000005,42.67
A04771,0,50,17.97,37.830000000000005
A04773,0,50,27.89,37.830000000000005
A04775,0,50,17.97,37.12
A04777,0,50,4.2700000000000005,42.4
A04778,0,50,17.97,37.12
A04782,0,50,17.97,37.830000000000005
A04783,0,50,21.76,37.56
A04784,0,50,17.97,37.12
A04785,0,50,27.89,37.830000000000005
A04786,0,50,21.76,37.56
A04787,0,50,27.89,37.830000000000005
A04790,0,50,17.97,37.12
A04792,0,50,17.97,37.830000000000005
A04795,0,50,4.2700000000000005,42.67
A04796,0,50,17.97,37.12
A04798,0,50,17.97,37.12
A04800,0,50,4.2700000000000005,42.67
A04802,0,50,4.2700000000000005,42.67
A04803,0,50,17.97,37.830000000000005
A04804,0,50,8.67,37.830000000000005
A04805,0,50,27.89,37.56
A04806,0,50,8.52,37.830000000000005
A04808,0,50,17.97,37.830000000000005
A04812,0,50,17.97,37.12
A04819,0,50,21.76,37.830000000000005
A04821,0,50,4.2700000000000005,42.67
A04824,0,50,18.44,37.830000000000005
A04827,0,50,18.44,37.12
A04828,0,50,28.62,37.830000000000005
A04829,0,50,18.44,37.12
A04832,0,50,18.44,37.12
A04834,0,50,18.51,37.56
A04837,0,50,28.53,37.830000000000005
A04838,0,50,18.44,37.830000000000005
A04842,0,50,18.44,37.830000000000005
A04843,0,50,29.09,37.830000000000005
A04844,0,50,18.51,37.830000000000005
A04846,0,50,28.62,37.830000000000005
A04847,0,50,22.46,37.830000000000005
A04849,0,50,18.51,37.830000000000005
A04850,0,50,18.44,37.12
A04851,0,50,18.44,37.12
A04852,0,50,29.09,37.56
A04856,0,50,18.86,37.12
A04857,0,50,29.18,37.830000000000005
A04860,0,50,18.86,37.12
A04861,0,50,18.86,37.12
A04863,0,50,4.55,42.67
A04867,0,50,0.18,33.92
A04868,0,50,8.92,37.830000000000005
A04871,0,50,8.959999999999999,37.830000000000005
A04872,0,50,9.76,50.239999999999995
A04882,0,50,4.859999999999999,47.349999999999994
A04884,0,50,10.46,50.239999999999995
A04888,0,50,0.2,46.589999999999996
A04892,0,50,9.72,50.239999999999995
A04899,0,50,0.21,46.589999999999996
A04900,0,50,0.2,46.589999999999996
A04902,0,50,5.45,46.37
A04904,0,50,0.21,46.589999999999996
A04905,0,50,0.21,46.32
A04906,0,50,0.2,46.589999999999996
A04907,0,50,0.21,46.32
A04908,0,50,9.88,50.239999999999995
A04910,0,50,0.21,46.589999999999996
A04911,0,50,10.0,50.239999999999995
A04912,0,50,0.21,46.32
A04918,0,50,0.21,46.589999999999996
A04919,0,50,0.21,46.589999999999996
A04926,0,50,0.22,44.190000000000005
A04933,0,50,5.43,46.37
A04940,0,50,5.47,47.349999999999994
A04941,0,50,5.47,47.349999999999994
A04942,0,50,5.47,46.64
A04945,0,50,0.22,46.589999999999996
A04947,0,50,5.81,46.64
A04952,0,50,5.5,46.64
A04953,0,50,5.91,46.64
A04955,0,50,5.5,44.940000000000005
A04956,0,50,5.5,47.349999999999994
A04958,0,50,5.74,46.64
A04961,0,50,5.62,46.37
A04964,0,50,5.91,47.349999999999994
A04965,0,50,0.22,46.589999999999996
A04967,0,50,6.01,47.349999999999994
A04969,0,50,10.97,50.239999999999995
A04970,0,50,5.76,47.349999999999994
A04972,0,50,5.76,47.349999999999994
A04973,0,50,0.2299999999999999,46.589999999999996
A04980,0,50,0.24,46.589999999999996
A04984,0,50,5.84,47.349999999999994
A04985,0,50,6.38,47.349999999999994
A04986,0,50,5.91,47.08
A04998,0,50,6.140000000000001,47.349999999999994
A05002,0,50,6.2700000000000005,46.64
A05003,0,50,6.11,47.08
A05005,0,50,6.19,46.64
A05008,0,50,6.3,46.64
A05011,0,50,6.19,46.64
A05013,0,50,6.2700000000000005,47.349999999999994
A05014,0,50,6.140000000000001,47.08
A05016,0,50,6.19,47.349999999999994
A05022,0,50,6.19,46.64
A05025,0,50,6.19,46.64
A05026,0,50,6.3,47.349999999999994
A05032,0,50,6.19,47.349999999999994
A05034,0,50,0.25,46.589999999999996
A05037,0,50,6.19,47.349999999999994
A05040,0,50,6.2700000000000005,46.64
A05043,0,50,6.3,47.349999999999994
A05048,0,50,6.38,47.349999999999994
A05050,0,50,6.460000000000001,47.349999999999994
A05051,0,50,0.26,46.589999999999996
A05054,0,50,6.38,47.349999999999994
A05055,0,50,6.38,47.349999999999994
A05058,0,50,0.09,43.7
A05059,0,50,0.09,43.7
A05065,0,50,7.109999999999999,47.349999999999994
A05067,0,50,0.7000000000000001,46.589999999999996
A05070,0,50,0.53,46.589999999999996
A05071,0,50,6.569999999999999,47.349999999999994
A05082,0,50,7.109999999999999,47.08
A05088,0,50,6.94,46.64
A05096,0,50,7.109999999999999,47.08
A05098,0,50,6.8500000000000005,47.349999999999994
A05099,0,50,7.109999999999999,47.08
A05106,0,50,6.8500000000000005,47.349999999999994
A05114,0,50,6.8500000000000005,46.64
A05118,0,50,6.88,47.349999999999994
A05120,0,50,13.02,50.239999999999995
A05121,0,50,0.74,46.589999999999996
A05130,0,50,7.109999999999999,46.64
A05131,0,50,7.140000000000001,47.349999999999994
A05134,0,50,0.77,46.589999999999996
A05136,0,50,0.76,46.589999999999996
A05139,0,50,0.76,46.589999999999996
A05140,0,50,7.06,46.64
A05141,0,50,0.76,46.589999999999996
A05142,0,50,7.17,46.64
A05143,0,50,7.06,47.08
A05147,0,50,7.109999999999999,45.65
A05148,0,50,7.06,47.349999999999994
A05151,0,50,7.51,47.349999999999994
A05156,0,50,7.359999999999999,47.349999999999994
A05158,0,50,7.090000000000001,47.08
A05159,0,50,0.77,46.589999999999996
A05165,0,50,14.4,50.239999999999995
A05171,0,50,7.359999999999999,46.64
A05179,0,50,0.94,44.9
A05180,0,50,0.94,44.9
A05184,0,50,7.17,47.349999999999994
A05185,0,50,0.77,46.32
A05191,0,50,7.17,47.349999999999994
A05197,0,50,7.17,47.08
A05200,0,50,0.77,46.32
A05201,0,50,7.17,47.349999999999994
A05206,0,50,7.17,46.64
A05208,0,50,7.7,46.64
A05209,0,50,8.03,46.64
A05210,0,50,0.29,46.32
A05213,0,50,7.39,47.349999999999994
A05214,0,50,8.16,46.64
A05232,0,50,7.77,47.349999999999994
A05234,0,50,7.580000000000001,47.349999999999994
A05235,0,50,7.580000000000001,47.349999999999994
A05236,0,50,7.61,47.349999999999994
A05238,0,50,0.5,45.879999999999995
A05253,0,50,8.16,47.349999999999994
A05256,0,50,7.8,47.08
A05257,0,50,15.14,50.239999999999995
A05260,0,50,0.49,45.61
A05265,0,50,8.06,47.349999999999994
A05266,0,50,0.86,46.32
A05267,0,50,7.829999999999999,47.349999999999994
A05271,0,50,8.16,47.349999999999994
A05272,0,50,15.79,49.26
A05278,0,50,8.72,47.349999999999994
A05281,0,50,7.960000000000001,47.349999999999994
A05283,0,50,7.93,47.349999999999994
A05288,0,50,0.89,46.589999999999996
A05295,0,50,0.8699999999999999,44.9
A05297,0,50,8.06,46.64
A05300,0,50,0.8699999999999999,46.589999999999996
A05301,0,50,8.06,47.349999999999994
A05306,0,50,0.89,46.32
A05308,0,50,8.06,47.349999999999994
A05310,0,50,8.16,47.349999999999994
A05311,0,50,8.06,47.349999999999994
A05322,0,50,8.16,46.64
A05323,0,50,8.16,47.349999999999994
A05326,0,50,8.16,46.64
A05327,0,50,8.3,47.349999999999994
A05335,0,50,15.61,50.239999999999995
A05338,0,50,8.4,46.64
A05340,0,50,0.91,46.589999999999996
A05342,0,50,8.44,46.64
A05344,0,50,8.3,47.08
A05346,0,50,0.8999999999999999,46.589999999999996
A05349,0,50,8.51,46.64
A05360,0,50,8.51,47.349999999999994
A05368,0,50,8.790000000000001,47.349999999999994
A05369,0,50,8.540000000000001,47.349999999999994
A05370,0,50,8.9,46.64
A05371,0,50,0.94,46.589999999999996
A05372,0,50,0.95,46.589999999999996
A05382,0,50,16.09,50.239999999999995
A05385,0,50,8.790000000000001,47.349999999999994
A05387,0,50,0.96,46.589999999999996
A05389,0,50,0.96,46.589999999999996
A05391,0,50,8.9,47.349999999999994
A05393,0,50,9.05,45.65
A05397,0,50,8.72,47.349999999999994
A05406,0,50,8.790000000000001,47.349999999999994
A05407,0,50,1.0,46.589999999999996
A05410,0,50,9.86,46.64
A05412,0,50,0.98,46.32
A05414,0,50,0.97,46.589999999999996
A05417,0,50,0.97,46.589999999999996
A05421,0,50,8.98,47.349999999999994
A05436,0,50,1.0,46.589999999999996
A05437,0,50,0.99,46.589999999999996
A05448,0,50,10.27,47.349999999999994
A05450,0,50,9.16,47.08
A05451,0,50,9.16,47.349999999999994
A05452,0,50,1.0,46.589999999999996
A05455,0,50,9.16,46.64
A05464,0,50,9.16,46.64
A05466,0,50,9.16,47.349999999999994
A05469,0,50,1.04,46.589999999999996
A05474,0,50,9.31,47.08
A05481,0,50,1.0699999999999998,46.589999999999996
A05485,0,50,9.47,47.349999999999994
A05486,0,50,9.54,47.349999999999994
A05500,0,50,9.58,46.64
A05504,0,50,9.54,46.37
A05506,0,50,9.58,46.64
A05507,0,50,10.02,44.940000000000005
A05510,0,50,0.12,43.7
A05522,0,50,9.86,46.64
A05528,0,50,0.41,46.589999999999996
A05530,0,50,10.14,46.37
A05535,0,50,10.39,47.349999999999994
A05536,0,50,1.09,46.589999999999996
A05538,0,50,9.86,46.64
A05539,0,50,9.86,47.349999999999994
A05541,0,50,9.98,47.349999999999994
A05545,0,50,1.14,46.589999999999996
A05546,0,50,9.86,46.64
A05549,0,50,9.98,47.349999999999994
A05553,0,50,0.63,46.589999999999996
A05555,0,50,1.1,46.589999999999996
A05556,0,50,10.1,46.64
A05557,0,50,1.1,46.589999999999996
A05558,0,50,1.1,46.589999999999996
A05560,0,50,0.63,46.589999999999996
A05564,0,50,1.23,46.32
A05571,0,50,1.11,46.589999999999996
A05575,0,50,1.11,46.589999999999996
A05581,0,50,10.06,47.349999999999994
A05588,0,50,19.65,50.239999999999995
A05589,0,50,1.12,46.589999999999996
A05593,0,50,1.15,46.589999999999996
A05594,0,50,1.15,46.32
A05599,0,50,1.15,46.589999999999996
A05603,0,50,10.39,47.349999999999994
A05604,0,50,10.27,47.349999999999994
A05612,0,50,1.14,46.589999999999996
A05619,0,50,10.31,47.349999999999994
A05621,0,50,0.43,46.589999999999996
A05623,0,50,10.39,47.349999999999994
A05628,0,50,1.15,46.589999999999996
A05630,0,50,1.15,45.879999999999995
A05632,0,50,0.66,45.879999999999995
A05646,0,50,10.39,47.349999999999994
A05652,0,50,1.15,46.589999999999996
A05654,0,50,1.15,46.589999999999996
A05664,0,50,1.15,46.32
A05665,0,50,10.39,47.349999999999994
A05669,0,50,10.39,47.349999999999994
A05673,0,50,0.13,42.99
A05681,0,50,10.39,46.64
A05689,0,50,1.15,46.589999999999996
A05692,0,50,10.39,47.349999999999994
A05695,0,50,10.39,47.349999999999994
A05701,0,50,10.39,47.349999999999994
A05702,0,50,10.39,45.65
A05704,0,50,1.15,46.589999999999996
A05705,0,50,19.94,49.53
A05706,0,50,10.39,47.349999999999994
A05710,0,50,1.15,46.589999999999996
A05714,0,50,1.21,46.589999999999996
A05715,0,50,11.26,46.64
A05719,0,50,1.25,46.589999999999996
A05721,0,50,1.26,46.589999999999996
A05755,0,50,1.51,46.589999999999996
A05759,0,50,1.43,46.589999999999996
A05764,0,50,22.82,50.239999999999995
A05767,0,50,1.48,46.589999999999996
A05772,0,50,1.51,46.589999999999996
A05773,0,50,13.25,46.37
A05774,0,50,13.25,46.37
A05775,0,50,13.25,47.08
A05777,0,50,14.82,47.349999999999994
A05781,0,50,13.72,46.37
A05783,0,50,1.5699999999999998,46.589999999999996
A05788,0,50,0.65,46.589999999999996
A05790,0,50,1.61,46.589999999999996
A05793,0,50,1.62,46.589999999999996
A05794,0,50,14.88,47.349999999999994
A05797,0,50,14.32,47.349999999999994
A05799,0,50,14.32,47.349999999999994
A05800,0,50,1.67,46.589999999999996
A05801,0,50,0.19,42.99
A05805,0,50,1.72,45.879999999999995
A05813,0,50,1.7000000000000002,46.589999999999996
A05815,0,50,14.71,44.940000000000005
A05818,0,50,14.82,46.64
A05819,0,50,14.88,47.349999999999994
A05820,0,50,14.82,47.349999999999994
A05821,0,50,1.71,45.61
A05823,0,50,14.82,47.08
A05824,0,50,14.82,47.08
A05826,0,50,14.88,47.08
A05827,0,50,1.73,45.879999999999995
A05828,0,50,0.2,42.99
A05832,0,50,14.88,46.64
A05834,0,50,1.79,46.589999999999996
A05835,0,50,1.79,46.589999999999996
A05836,0,50,15.52,47.349999999999994
A05839,0,50,0.7000000000000001,46.589999999999996
A05840,0,50,1.63,46.589999999999996
A05841,0,50,15.76,47.349999999999994
A05843,0,50,1.87,45.879999999999995
A05845,0,50,1.89,46.589999999999996
A05846,0,50,1.95,46.589999999999996
A05847,0,50,16.18,47.349999999999994
A05848,0,50,1.93,46.589999999999996
A05849,0,50,1.93,45.879999999999995
A05850,0,50,1.96,46.589999999999996
A05853,0,50,1.95,46.589999999999996
A05858,0,50,1.96,46.589999999999996
A05860,0,50,1.96,46.589999999999996
A05864,0,50,1.78,46.589999999999996
A05865,0,50,1.78,46.589999999999996
A05866,0,50,1.78,46.589999999999996
A05867,0,50,1.78,46.589999999999996
A05868,0,50,1.96,46.589999999999996
A05869,0,50,1.96,46.589999999999996
A05874,0,50,16.99,47.349999999999994
A05876,0,50,2.15,46.589999999999996
A05884,0,50,0.8,45.879999999999995
A05895,0,50,18.17,47.08
A05897,0,50,2.19,45.879999999999995
A05898,0,50,30.92,50.239999999999995
A05901,0,50,2.0,46.32
A05904,0,50,18.64,44.940000000000005
A05906,0,50,2.0,46.32
A05907,0,50,2.26,46.589999999999996
A05908,0,50,18.71,47.349999999999994
A05910,0,50,2.26,46.589999999999996
A05911,0,50,2.26,46.589999999999996
A05915,0,50,0.86,45.879999999999995
A05920,0,50,2.26,46.589999999999996
A05921,0,50,2.26,46.589999999999996
A05924,0,50,2.26,46.32
A05927,0,50,2.34,45.879999999999995
A05931,0,50,19.41,46.64
A05932,0,50,0.97,46.589999999999996
A05933,0,50,1.71,46.589999999999996
A05934,0,50,19.62,47.08
A05936,0,50,19.9,47.349999999999994
A05938,0,50,19.9,47.349999999999994
A05941,0,50,20.19,47.349999999999994
A05942,0,50,2.5,46.32
A05951,0,50,20.12,47.08
A05953,0,50,20.41,45.39
A05956,0,50,2.49,46.589999999999996
A05957,0,50,2.58,46.589999999999996
A05962,0,50,2.5700000000000003,45.879999999999995
A05963,0,50,2.51,46.589999999999996
A05964,0,50,20.41,47.349999999999994
A05967,0,50,20.71,47.349999999999994
A05971,0,50,2.56,45.61
A05974,0,50,2.27,46.32
A05976,0,50,20.78,47.08
A05978,0,50,2.56,45.879999999999995
A05984,0,50,20.93,46.64
A05985,0,50,2.58,46.589999999999996
A05986,0,50,2.59,46.589999999999996
A05989,0,50,20.93,47.349999999999994
A05990,0,50,20.93,47.349999999999994
A05991,0,50,2.59,46.589999999999996
A05993,0,50,2.59,46.589999999999996
A05995,0,50,20.93,47.349999999999994
A05996,0,50,20.93,46.64
A05997,0,50,20.93,46.64
A06001,0,50,20.93,46.64
A06003,0,50,0.99,43.919999999999995
A06005,0,50,20.93,47.349999999999994
A06007,0,50,21.92,56.589999999999996
A06008,0,50,0.99,46.589999999999996
A06015,0,50,21.69,56.14
A06016,0,50,0.99,46.589999999999996
A06023,0,50,2.75,52.290000000000006
A06026,0,50,22.78,55.16
A06027,0,50,2.79,52.290000000000006
A06030,0,50,23.34,55.87
A06034,0,50,23.1,56.589999999999996
A06035,0,50,22.86,55.16
A06039,0,50,0.3399999999999999,46.989999999999995
A06040,0,50,2.8400000000000003,52.290000000000006
A06041,0,50,2.88,50.6
