id,term_years,log_annual_fees,marital_status,gender,log_annual_income,occupation_cd,package,age_at_issue,additional_members,payment_mode,status,start_year,duration
A08887,12,11.695247021764184,UNKNOWN,M,12.584495382526455,0,TYPE-B,65,0,ANNUAL,INFORCE,2013,0.6246575342465753
A08888,17,11.695249021762184,M,M,13.304684934198283,1,TYPE-A,55,1,MONTHLY,CANCELLED,2013,0.1095890410958904
A08889,17,12.256238434522341,M,M,13.592357006600064,1,TYPE-A,30,3,MONTHLY,INFORCE,2013,0.5671232876712329
A08890,22,13.152995680907058,UNKNOWN,M,14.22097566607244,1,TYPE-A,46,0,ANNUAL,INFORCE,2013,0.6109589041095891
A08891,17,11.982917094143962,M,M,13.592357006600064,0,TYPE-A,58,3,QUARTERLY,INFORCE,2013,0.6246575342465753
A08892,17,11.759610527587467,M,M,14.22097566607244,1,TYPE-A,54,3,MONTHLY,INFORCE,2013,0.6219178082191781
A08893,12,12.20318849035031,M,M,15.201803919083664,0,TYPE-B,51,3,ANNUAL,INFORCE,2013,0.6027397260273972
A08894,17,11.695240188407503,M,M,13.415027021200073,1,TYPE-A,59,2,ANNUAL,INFORCE,2013,0.5917808219178082
A08895,17,11.623602244223472,S,M,12.899209826040119,1,TYPE-A,24,0,ANNUAL,INFORCE,2013,0.6219178082191781
A08896,>50,11.512928964964104,UNKNOWN,M,15.60727002719233,1,TYPE-A,55,3,ANNUAL,INFORCE,2013,0.6
A08897,17,11.526466174376738,M,M,13.122347377276327,1,TYPE-A,56,1,MONTHLY,INFORCE,2013,0.6109589041095891
A08898,17,11.725593377881415,M,F,12.429200196716382,1,TYPE-A,53,3,ANNUAL,INFORCE,2013,0.6109589041095891
A08899,17,11.695241021746183,M,M,13.304684934198283,1,TYPE-A,64,3,MONTHLY,INFORCE,2013,0.6027397260273972
A08900,27,12.641965304621985,M,M,13.997832114758229,1,TYPE-A,56,2,MONTHLY,INFORCE,2013,0.6
A08901,17,12.22574683320579,M,M,13.592357006600064,1,TYPE-A,43,1,QUARTERLY,INFORCE,2013,0.6027397260273972
A08902,17,11.695254021739682,M,F,12.611537753638338,0,TYPE-A,53,2,MONTHLY,INFORCE,2013,0.6109589041095891
A08903,17,11.623602244223472,UNKNOWN,M,13.304684934198283,0,TYPE-A,45,0,ANNUAL,INFORCE,2013,0.6082191780821918
A08904,>50,11.544471805311815,M,M,14.50865373851622,0,TYPE-A,40,1,QUARTERLY,INFORCE,2013,0.6027397260273972
A08905,17,11.725562818966129,M,M,13.815506557956274,1,TYPE-A,45,1,MONTHLY,INFORCE,2013,0.6082191780821918
A08906,17,11.532722209896166,M,M,13.017002861746503,1,TYPE-A,52,3,MONTHLY,INFORCE,2013,0.5232876712328767
A08907,17,11.698957130790237,M,M,13.815506557956274,1,TYPE-A,60,1,MONTHLY,INFORCE,2013,0.6027397260273972
A08908,27,11.96590678325578,S,M,13.304684934198283,1,TYPE-A,30,0,MONTHLY,INFORCE,2013,0.6082191780821918
A08909,17,11.851342238325264,M,F,13.527828485512494,1,TYPE-A,36,2,ANNUAL,INFORCE,2013,0.6082191780821918
A08910,22,11.512925464970229,UNKNOWN,M,12.902055800909327,1,TYPE-B,55,0,ANNUAL,INFORCE,2013,0.5917808219178082
A08911,17,12.4188230143469,M,M,13.815506557956274,0,TYPE-A,54,3,MONTHLY,INFORCE,2013,0.6027397260273972
A08912,>50,11.537057920702036,M,M,13.384715334103772,1,TYPE-A,30,2,SEMI-ANNUAL,CANCELLED,2013,0.5835616438356165
A08913,>50,11.918389773078072,UNKNOWN,F,,0,TYPE-A,73,0,ANNUAL,INFORCE,2013,0.6027397260273972
A08914,17,11.710066666362462,S,F,,0,TYPE-A,68,0,MONTHLY,INFORCE,2013,0.6027397260273972
A08915,>50,12.55672803826901,UNKNOWN,F,13.592357006600064,1,TYPE-A,48,0,ANNUAL,INFORCE,2013,0.5342465753424658
A08916,17,12.236514989372692,M,F,12.765665576061512,0,TYPE-A,29,3,ANNUAL,INFORCE,2013,0.6
A08917,17,11.695252688414794,M,F,13.592357006600064,0,TYPE-A,52,3,QUARTERLY,INFORCE,2013,0.6027397260273972
A08918,17,11.942995572074707,M,F,13.304684934198283,0,TYPE-A,46,3,ANNUAL,INFORCE,2013,0.6027397260273972
A08919,>50,11.512926464969729,UNKNOWN,M,12.367323771704836,0,TYPE-A,67,0,ANNUAL,INFORCE,2013,0.589041095890411
A08920,17,11.766044663672806,M,F,,0,TYPE-A,66,1,MONTHLY,INFORCE,2013,0.6027397260273972
A08921,17,11.66269679801282,M,M,13.122347377276327,1,TYPE-A,51,3,ANNUAL,INFORCE,2013,0.6
A08922,17,11.697717966464353,M,F,,0,TYPE-A,65,2,MONTHLY,INFORCE,2013,0.5917808219178082
A08923,12,12.793867310400293,M,M,14.48333993053993,1,TYPE-B,44,3,MONTHLY,INFORCE,2013,0.589041095890411
A08924,12,13.122363377404328,S,M,13.304684934198283,1,TYPE-B,25,0,ANNUAL,INFORCE,2013,0.589041095890411
A08925,22,12.086888128257055,M,M,14.690979295318174,0,TYPE-A,52,1,ANNUAL,INFORCE,2013,0.589041095890411
A08926,17,11.729636854211403,UNKNOWN,F,14.603966100145072,1,TYPE-A,42,0,MONTHLY,INFORCE,2013,0.5917808219178082
A08927,17,11.52471193087741,M,M,,0,TYPE-A,64,1,SEMI-ANNUAL,INFORCE,2013,0.5917808219178082
A08928,17,12.206073345529928,M,M,12.899209826040119,1,TYPE-A,41,2,ANNUAL,INFORCE,2013,0.5917808219178082
A08929,17,11.623602244223472,UNKNOWN,M,13.120353358669464,1,TYPE-A,42,0,ANNUAL,INFORCE,2013,0.5917808219178082
A08930,17,11.543358351108534,M,F,12.899209826040119,0,TYPE-A,42,3,ANNUAL,INFORCE,2013,0.5917808219178082
A08931,17,11.746735922019658,M,M,13.304684934198283,1,TYPE-A,59,3,SEMI-ANNUAL,INFORCE,2013,0.5917808219178082
A08932,17,11.725562818966129,M,F,12.899209826040119,1,TYPE-A,48,1,MONTHLY,INFORCE,2013,0.5917808219178082
A08933,17,11.54335767209043,UNKNOWN,M,,0,TYPE-A,85,0,ANNUAL,INFORCE,2013,0.5616438356164384
A08934,17,11.700562867586418,UNKNOWN,F,12.611537753638338,1,TYPE-A,49,0,MONTHLY,INFORCE,2013,0.589041095890411
A08935,>50,12.206071295529263,UNKNOWN,M,,0,TYPE-A,79,3,ANNUAL,INFORCE,2013,0.589041095890411
A08936,>50,11.561720295795439,M,M,12.765665576061512,1,TYPE-A,46,1,ANNUAL,INFORCE,2013,0.589041095890411
A08937,27,11.921657098835974,M,M,13.681970022440812,1,TYPE-A,44,3,ANNUAL,INFORCE,2013,0.589041095890411
A08938,17,12.365847465902059,M,F,13.304684934198283,0,TYPE-A,56,3,ANNUAL,INFORCE,2013,0.589041095890411
A08939,17,11.642819224422333,M,M,13.304684934198283,1,TYPE-A,45,2,ANNUAL,INFORCE,2013,0.589041095890411
A08940,22,11.6127723384003,UNKNOWN,M,14.077871745503954,0,TYPE-A,46,2,ANNUAL,INFORCE,2013,0.589041095890411
A08941,>50,11.708330064310426,S,F,12.206032644730152,1,TYPE-A,29,0,MONTHLY,INFORCE,2013,0.589041095890411
A08942,17,11.856487083859529,M,M,12.611537753638338,1,TYPE-A,64,3,MONTHLY,INFORCE,2013,0.589041095890411
A08943,17,12.466398911612096,M,M,,0,TYPE-A,62,2,ANNUAL,INFORCE,2013,0.5671232876712329
A08944,12,12.895445211186106,UNKNOWN,M,14.603966100145072,0,TYPE-B,65,1,ANNUAL,INFORCE,2013,0.5150684931506849
A08945,17,11.749661340683836,M,F,12.468406140293514,1,TYPE-A,56,2,MONTHLY,INFORCE,2013,0.589041095890411
A08946,>50,12.611542120295471,M,M,13.710150042306449,0,TYPE-A,34,2,ANNUAL,INFORCE,2013,0.589041095890411
A08947,22,13.152995680907058,UNKNOWN,M,14.22097566607244,1,TYPE-A,46,0,ANNUAL,INFORCE,2013,0.589041095890411
A08948,22,13.16076383115991,UNKNOWN,M,14.22097566607244,1,TYPE-A,46,0,ANNUAL,INFORCE,2013,0.589041095890411
A08949,>50,11.542289588068844,UNKNOWN,M,13.304684934198283,1,TYPE-A,56,0,ANNUAL,INFORCE,2013,0.589041095890411
A08950,17,11.543421400780444,M,M,13.384715334103772,0,TYPE-A,49,2,ANNUAL,INFORCE,2013,0.589041095890411
A08951,17,11.664479519338792,M,F,12.206032644730152,0,TYPE-A,47,2,MONTHLY,INFORCE,2013,0.5616438356164384
A08952,22,12.236504998154293,M,F,13.4588298997235,1,TYPE-A,40,3,ANNUAL,INFORCE,2013,0.5698630136986301
A08953,17,11.563018779670053,M,F,12.100712129872347,0,TYPE-A,36,2,MONTHLY,INFORCE,2013,0.5698630136986301
A08954,17,11.523990224122388,M,M,14.22097566607244,1,TYPE-A,47,3,ANNUAL,INFORCE,2013,0.5095890410958904
A08955,17,11.512926664969509,UNKNOWN,M,13.122347377276327,1,TYPE-A,63,0,ANNUAL,INFORCE,2013,0.5643835616438356
A08956,17,11.725718999167356,M,M,13.815506557956274,1,TYPE-A,56,2,MONTHLY,INFORCE,2013,0.5671232876712329
A08957,17,11.729637820405713,M,M,13.815506557956274,1,TYPE-A,50,2,MONTHLY,INFORCE,2013,0.5643835616438356
A08958,17,12.69077841668313,M,M,14.22097566607244,1,TYPE-A,57,1,MONTHLY,INFORCE,2013,0.5671232876712329
A08959,17,11.54335806010083,M,F,13.573061855592059,0,TYPE-A,57,2,ANNUAL,INFORCE,2013,0.5452054794520548
A08960,17,11.717405124382935,M,F,12.84790547884938,0,TYPE-A,63,2,ANNUAL,INFORCE,2013,0.5643835616438356
A08961,17,11.584765266769272,M,M,,0,TYPE-A,63,1,ANNUAL,INFORCE,2013,0.5643835616438356
A08962,17,11.528373132985974,UNKNOWN,M,,0,TYPE-A,69,3,SEMI-ANNUAL,INFORCE,2013,0.5643835616438356
A08963,17,11.542575331026503,M,M,12.611537753638338,1,TYPE-A,59,2,ANNUAL,INFORCE,2013,0.5534246575342465
A08964,17,11.710174057165084,M,M,14.50865373851622,1,TYPE-A,38,3,MONTHLY,INFORCE,2013,0.5534246575342465
A08965,17,12.155126448792,M,M,15.687311504095877,1,TYPE-A,52,2,MONTHLY,INFORCE,2013,0.5534246575342465
A08966,17,11.513011461272441,UNKNOWN,M,12.899209826040119,1,TYPE-A,51,3,MONTHLY,INFORCE,2013,0.5616438356164384
A08967,>50,11.512927464968229,M,M,13.304684934198283,1,TYPE-A,44,1,ANNUAL,INFORCE,2013,0.547945205479452
A08968,17,11.652678363826233,M,F,13.122347377276327,1,TYPE-A,52,2,ANNUAL,INFORCE,2013,0.5616438356164384
A08969,17,11.710113959146183,M,F,12.765665576061512,0,TYPE-A,62,2,MONTHLY,INFORCE,2013,0.5534246575342465
A08970,17,11.804318443485158,M,M,13.122347377276327,1,TYPE-A,61,2,MONTHLY,INFORCE,2013,0.5506849315068493
A08971,17,11.71988890136034,M,M,12.611537753638338,0,TYPE-A,43,2,MONTHLY,CANCELLED,2013,0.4602739726027397
A08972,17,11.69548699296879,M,F,12.765665576061512,1,TYPE-A,49,3,MONTHLY,INFORCE,2013,0.5506849315068493
A08973,17,11.512926064970049,M,F,13.122347377276327,1,TYPE-A,43,3,ANNUAL,INFORCE,2013,0.5068493150684932
A08974,17,11.637940332226053,M,M,14.914122846632385,1,TYPE-A,40,1,ANNUAL,INFORCE,2013,0.5506849315068493
A08975,17,12.440431351233293,UNKNOWN,M,13.592357006600064,1,TYPE-A,68,3,ANNUAL,INFORCE,2013,0.5506849315068493
A08976,>50,12.206074645528174,UNKNOWN,M,,0,TYPE-A,64,1,ANNUAL,INFORCE,2013,0.5506849315068493
A08977,22,11.512925464970229,UNKNOWN,M,13.4588298997235,0,TYPE-B,50,0,ANNUAL,INFORCE,2013,0.5150684931506849
A08978,12,12.206072645530174,UNKNOWN,M,13.4588298997235,0,TYPE-B,50,0,ANNUAL,INFORCE,2013,0.5506849315068493
A08979,17,11.69513001491915,UNKNOWN,M,12.611537753638338,0,TYPE-A,74,0,MONTHLY,INFORCE,2013,0.547945205479452
A08980,17,11.54335864211615,UNKNOWN,M,13.122347377276327,0,TYPE-A,47,0,SEMI-ANNUAL,INFORCE,2013,0.5424657534246575
A08981,17,11.695247021764184,UNKNOWN,M,,0,TYPE-A,74,0,MONTHLY,INFORCE,2013,0.5452054794520548
A08982,17,11.573084943330098,UNKNOWN,F,13.122347377276327,0,TYPE-A,76,0,ANNUAL,INFORCE,2013,0.5150684931506849
A08983,17,11.695154600826832,M,M,13.815506557956274,1,TYPE-A,45,3,ANNUAL,INFORCE,2013,0.547945205479452
A08984,17,11.790555383385037,M,M,13.592357006600064,1,TYPE-A,26,3,MONTHLY,INFORCE,2013,0.547945205479452
A08985,17,11.633213006177119,M,F,13.017002861746503,1,TYPE-A,41,3,ANNUAL,INFORCE,2013,0.547945205479452
A08986,17,11.72569862922001,M,M,13.217666284454934,1,TYPE-A,59,1,MONTHLY,INFORCE,2013,0.5150684931506849
A08987,17,11.757255391641879,M,F,,0,TYPE-A,67,1,ANNUAL,INFORCE,2013,0.5452054794520548
A08988,>50,12.429215436844094,UNKNOWN,F,13.384715334103772,1,TYPE-A,50,0,ANNUAL,INFORCE,2013,0.5452054794520548
A08989,17,12.388376202162126,M,M,13.815506557956274,1,TYPE-A,60,1,MONTHLY,INFORCE,2013,0.5424657534246575
A08990,>50,11.520543771837257,UNKNOWN,M,13.997832114758229,1,TYPE-A,35,0,ANNUAL,INFORCE,2013,0.5452054794520548
A08991,17,11.642819224422333,UNKNOWN,M,,0,TYPE-A,53,1,ANNUAL,INFORCE,2013,0.5287671232876713
A08992,>50,12.072540624334025,UNKNOWN,M,,0,TYPE-A,67,3,ANNUAL,INFORCE,2013,0.5452054794520548
A08993,17,11.724850483202665,M,F,13.122347377276327,0,TYPE-A,45,1,MONTHLY,INFORCE,2013,0.5452054794520548
A08994,17,11.633213006177119,M,M,14.151977080283446,1,TYPE-A,39,1,ANNUAL,INFORCE,2013,0.5424657534246575
A08995,>50,11.5360583251937,UNKNOWN,M,,0,TYPE-A,79,0,ANNUAL,INFORCE,2013,0.5095890410958904
A08996,17,12.097364198465726,UNKNOWN,M,,0,TYPE-A,79,1,SEMI-ANNUAL,INFORCE,2013,0.5068493150684932
A08997,17,12.539892940288503,UNKNOWN,M,13.017002861746503,1,TYPE-A,65,0,ANNUAL,INFORCE,2013,0.5424657534246575
A08998,17,11.513051457032896,S,M,15.009433026436708,0,TYPE-A,58,0,SEMI-ANNUAL,INFORCE,2013,0.5068493150684932
A08999,>50,11.534649774064388,UNKNOWN,M,12.899209826040119,0,TYPE-A,43,0,ANNUAL,INFORCE,2013,0.5424657534246575
A09000,17,11.695180019519583,M,M,14.22097566607244,1,TYPE-A,45,1,MONTHLY,INFORCE,2013,0.5342465753424658
A09001,>50,11.925032665462934,UNKNOWN,M,12.899209826040119,1,TYPE-A,36,0,ANNUAL,INFORCE,2013,0.5315068493150685
A09002,17,11.695263021636185,M,M,13.304684934198283,1,TYPE-A,60,3,MONTHLY,INFORCE,2013,0.5287671232876713
A09003,>50,12.323854258963324,UNKNOWN,M,13.384715334103772,1,TYPE-A,43,0,ANNUAL,INFORCE,2013,0.5041095890410959
A09004,17,11.918390239745005,UNKNOWN,M,13.122347377276327,0,TYPE-A,51,0,ANNUAL,INFORCE,2013,0.5150684931506849
A09005,17,12.641893907813238,S,M,13.304684934198283,0,TYPE-A,45,0,MONTHLY,INFORCE,2013,0.5232876712328767
A09006,>50,11.71141125708668,S,F,12.611537753638338,0,TYPE-A,19,0,ANNUAL,INFORCE,2013,0.5315068493150685
A09007,12,11.512925464970229,S,F,12.644314673152275,0,TYPE-B,48,0,ANNUAL,INFORCE,2013,0.5315068493150685
A09008,17,12.165186898977801,UNKNOWN,M,13.592357006600064,1,TYPE-A,60,1,MONTHLY,INFORCE,2013,0.5260273972602739
A09009,22,11.512928864964449,M,M,13.4588298997235,1,TYPE-A,30,1,SEMI-ANNUAL,INFORCE,2013,0.5041095890410959
A09010,>50,12.20607134552933,UNKNOWN,M,13.122347377276327,1,TYPE-A,49,1,ANNUAL,INFORCE,2013,0.5041095890410959
A09011,17,11.543636612715325,M,F,,0,TYPE-A,66,1,SEMI-ANNUAL,INFORCE,2013,0.5287671232876713
A09012,17,11.697526671387374,M,M,12.206032644730152,1,TYPE-A,57,3,ANNUAL,INFORCE,2013,0.5150684931506849
A09013,32,11.81302983519832,UNKNOWN,M,12.611537753638338,1,TYPE-A,58,1,ANNUAL,INFORCE,2013,0.5232876712328767
A09014,17,11.532779855632544,UNKNOWN,M,13.017002861746503,1,TYPE-A,73,1,MONTHLY,CANCELLED,2013,0.37534246575342467
A09015,>50,12.206072245530093,M,M,15.747031969567487,1,TYPE-A,42,1,ANNUAL,INFORCE,2013,0.5260273972602739
A09016,17,11.824245154676063,M,F,,0,TYPE-A,65,3,MONTHLY,INFORCE,2013,0.5232876712328767
A09017,12,11.512925464970229,M,F,12.676051274463404,0,TYPE-B,41,3,ANNUAL,INFORCE,2013,0.5123287671232877
A09018,17,11.796476165043558,M,F,,0,TYPE-A,66,1,SEMI-ANNUAL,INFORCE,2013,0.5232876712328767
A09019,>50,11.512926464969729,UNKNOWN,F,13.122347377276327,0,TYPE-A,43,0,ANNUAL,INFORCE,2013,0.5232876712328767
A09020,>50,12.36733913355045,UNKNOWN,M,11.695247021764184,0,TYPE-A,67,2,ANNUAL,INFORCE,2013,0.5041095890410959
A09021,17,11.532579845984353,UNKNOWN,M,13.122347377276327,1,TYPE-A,50,3,ANNUAL,INFORCE,2013,0.5232876712328767
A09022,17,11.628198687011055,M,M,13.304684934198283,1,TYPE-A,30,2,ANNUAL,INFORCE,2013,0.5232876712328767
A09023,17,11.62828913186838,M,F,11.982904093903459,1,TYPE-A,29,1,ANNUAL,INFORCE,2013,0.5232876712328767
A09024,>50,12.468441256142066,UNKNOWN,M,,0,TYPE-A,92,2,ANNUAL,INFORCE,2013,0.5150684931506849
A09025,32,11.521226912409526,M,M,13.4588298997235,0,TYPE-A,28,2,SEMI-ANNUAL,INFORCE,2013,0.5150684931506849
A09026,17,11.733239336514217,M,F,13.122347377276327,0,TYPE-A,43,3,ANNUAL,INFORCE,2013,0.5150684931506849
A09027,12,11.695247021764184,M,F,12.517227074167097,1,TYPE-B,45,1,SEMI-ANNUAL,INFORCE,2013,0.5150684931506849
A09028,>50,12.487479633255276,UNKNOWN,M,11.695247021764184,0,TYPE-A,67,3,ANNUAL,INFORCE,2013,0.5041095890410959
A09029,17,11.642195603835399,M,M,15.60727002719233,0,TYPE-A,63,1,ANNUAL,INFORCE,2013,0.5095890410958904
A09030,17,11.72557446056778,M,M,14.285511687206885,1,TYPE-A,36,1,MONTHLY,INFORCE,2013,0.5150684931506849
A09031,12,11.695255021732184,S,M,13.592357006600064,0,TYPE-B,30,0,MONTHLY,CANCELLED,2013,0.41643835616438357
A09032,17,12.100712796538792,M,M,,0,TYPE-A,61,2,MONTHLY,INFORCE,2013,0.5150684931506849
A09033,22,11.54335786609565,UNKNOWN,M,14.22097566607244,1,TYPE-A,48,0,ANNUAL,INFORCE,2013,0.5123287671232877
A09034,17,11.55487389682167,S,F,,0,TYPE-A,61,0,ANNUAL,INFORCE,2013,0.5150684931506849
A09035,17,11.536520890505104,S,M,,0,TYPE-A,62,0,QUARTERLY,INFORCE,2013,0.5150684931506849
A09036,12,11.736069016284437,S,F,12.765665576061512,1,TYPE-B,24,0,ANNUAL,INFORCE,2013,0.5123287671232877
A09037,>50,12.429216156844383,M,M,14.085009311332364,1,TYPE-A,37,1,ANNUAL,INFORCE,2013,0.5150684931506849
A09038,>50,12.206074645528174,UNKNOWN,M,14.914122846632385,1,TYPE-A,54,0,ANNUAL,INFORCE,2013,0.5041095890410959
A09039,12,11.736069016284437,M,M,12.44505804944167,1,TYPE-B,46,3,ANNUAL,INFORCE,2013,0.5068493150684932
A09040,17,11.512929664961408,M,M,13.122347377276327,0,TYPE-A,54,2,ANNUAL,INFORCE,2013,0.5095890410958904
A09041,12,11.513125444972895,M,M,14.73179968983715,0,TYPE-B,36,2,SEMI-ANNUAL,INFORCE,2013,0.5041095890410959
A09042,17,11.642819224422333,M,M,13.304684934198283,1,TYPE-A,44,1,ANNUAL,INFORCE,2013,0.5095890410958904
A09043,>50,12.118380837099567,UNKNOWN,M,14.690979295318174,1,TYPE-A,34,0,ANNUAL,INFORCE,2013,0.5095890410958904
A09044,17,12.236666833904552,UNKNOWN,F,,0,TYPE-A,67,3,QUARTERLY,INFORCE,2013,0.5123287671232877
A09045,12,11.897697949853303,M,M,12.206032644730152,0,TYPE-B,33,2,SEMI-ANNUAL,INFORCE,2013,0.5068493150684932
A09046,>50,11.577776531010553,UNKNOWN,M,13.304684934198283,0,TYPE-A,52,0,ANNUAL,INFORCE,2013,0.5095890410958904
A09047,<50,12.699258753785887,M,M,14.603966100145072,0,TYPE-A,62,2,ANNUAL,INFORCE,2013,0.5095890410958904
A09048,17,11.642819224422333,M,M,13.997832114758229,1,TYPE-A,47,2,ANNUAL,INFORCE,2013,0.5095890410958904
A09049,17,11.637940332226053,M,M,14.50865373851622,1,TYPE-A,41,3,ANNUAL,INFORCE,2013,0.5041095890410959
A09050,17,11.582962591033533,M,M,12.793859310432293,1,TYPE-A,27,1,MONTHLY,INFORCE,2013,0.5095890410958904
A09051,>50,11.542483684687332,UNKNOWN,M,13.304684934198283,1,TYPE-A,49,0,ANNUAL,INFORCE,2013,0.5041095890410959
A09052,17,11.563550516133,M,M,13.527828485512494,1,TYPE-A,54,3,MONTHLY,INFORCE,2013,0.5095890410958904
A09053,>50,11.512929764960983,UNKNOWN,M,13.710150042306449,0,TYPE-A,56,1,ANNUAL,INFORCE,2013,0.5068493150684932
A09054,>50,11.695251355088127,UNKNOWN,M,13.710150042306449,0,TYPE-A,56,3,ANNUAL,INFORCE,2013,0.5068493150684932
A09055,17,11.695156017623432,M,M,13.304684934198283,0,TYPE-A,44,1,MONTHLY,INFORCE,2013,0.5068493150684932
A09056,>50,11.52287351859308,UNKNOWN,M,13.4588298997235,1,TYPE-A,53,0,ANNUAL,INFORCE,2013,0.5068493150684932
A09057,>50,12.649154841928722,UNKNOWN,M,14.914122846632385,0,TYPE-A,71,0,ANNUAL,INFORCE,2013,0.5068493150684932
A09058,27,11.580584393817835,UNKNOWN,M,,0,TYPE-A,74,3,ANNUAL,INFORCE,2013,0.5068493150684932
A09059,>50,11.544352714750763,UNKNOWN,M,,0,TYPE-A,84,0,ANNUAL,INFORCE,2013,0.5041095890410959
A09060,>50,11.544352714750763,UNKNOWN,M,,0,TYPE-A,84,0,ANNUAL,INFORCE,2013,0.5041095890410959
A09061,>50,11.736066376280954,UNKNOWN,M,,0,TYPE-A,71,0,ANNUAL,INFORCE,2013,0.5041095890410959
A09062,12,11.512925464970229,M,M,12.765665576061512,1,TYPE-B,53,2,ANNUAL,INFORCE,2013,0.5041095890410959
A09063,17,12.331087512785999,M,F,,0,TYPE-A,46,1,ANNUAL,INFORCE,2013,0.5041095890410959
A09064,32,13.745370768303763,M,M,13.864300722133706,0,TYPE-A,33,3,ANNUAL,INFORCE,2013,0.5041095890410959
A09065,12,11.512925464970229,M,M,12.899209826040119,0,TYPE-B,38,1,SEMI-ANNUAL,INFORCE,2013,0.5041095890410959
A09066,17,12.145122558255602,M,M,14.34613410313302,1,TYPE-A,51,2,MONTHLY,INFORCE,2013,0.5041095890410959
A09067,17,12.429219716838189,UNKNOWN,M,14.50865373851622,0,TYPE-A,55,0,ANNUAL,INFORCE,2013,0.5041095890410959
A09068,>50,12.259613412458204,UNKNOWN,M,12.043506656101568,0,TYPE-A,47,3,ANNUAL,INFORCE,2013,0.5041095890410959
A09069,>50,12.259613412458204,M,M,,0,TYPE-A,47,1,ANNUAL,INFORCE,2013,0.5041095890410959
A09070,>50,11.918389639744623,UNKNOWN,M,,0,TYPE-A,68,1,ANNUAL,INFORCE,2013,0.5041095890410959
A09071,>50,12.611538220304896,UNKNOWN,M,12.429200196716382,0,TYPE-A,65,0,ANNUAL,INFORCE,2013,0.5041095890410959
A09072,22,12.899219926090113,M,M,13.592357006600064,1,TYPE-A,30,3,SEMI-ANNUAL,INFORCE,2013,0.44931506849315067
A09073,17,11.623602244223472,M,M,12.899209826040119,0,TYPE-A,29,3,ANNUAL,INFORCE,2013,0.5041095890410959
A09074,>50,11.682483918773823,UNKNOWN,M,13.4588298997235,0,TYPE-A,28,0,MONTHLY,CANCELLED,2013,0.28493150684931506
A09075,>50,11.887301957936241,UNKNOWN,F,14.73179968983715,0,TYPE-A,62,0,ANNUAL,INFORCE,2013,0.5041095890410959
A09076,17,11.534580688874591,M,M,,0,TYPE-A,65,3,SEMI-ANNUAL,INFORCE,2013,0.5041095890410959
A09077,>50,12.659824044853366,UNKNOWN,M,13.997832114758229,0,TYPE-A,77,0,ANNUAL,INFORCE,2013,0.4273972602739726
A09078,12,11.695255021732184,M,F,14.999933503045495,1,TYPE-B,45,2,MONTHLY,INFORCE,2013,0.5041095890410959
A09079,>50,12.429215436844094,UNKNOWN,F,13.384715334103772,1,TYPE-A,50,0,ANNUAL,INFORCE,2013,0.5041095890410959
A09080,17,11.775285575582938,UNKNOWN,F,13.122347377276327,0,TYPE-A,55,0,ANNUAL,INFORCE,2013,0.5041095890410959
A09081,17,11.695238688396127,M,M,13.122347377276327,0,TYPE-A,57,1,QUARTERLY,INFORCE,2013,0.5041095890410959
A09082,22,12.225858802102477,UNKNOWN,M,13.815506557956274,0,TYPE-A,68,0,MONTHLY,CANCELLED,2013,0.29315068493150687
A09083,27,11.880475183619334,M,M,13.815506557956274,1,TYPE-A,40,1,MONTHLY,INFORCE,2013,0.4712328767123288
A09084,27,12.120057136136124,M,M,13.592357006600064,1,TYPE-A,35,1,MONTHLY,CANCELLED,2013,0.2
A09085,12,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,50,3,SEMI-ANNUAL,INFORCE,2013,0.336986301369863
A09086,17,12.24254921234019,M,M,13.122347377276327,1,TYPE-A,54,3,SEMI-ANNUAL,INFORCE,2013,0.4904109589041096
A09087,17,11.692632523607209,M,M,13.592357006600064,1,TYPE-A,55,1,ANNUAL,INFORCE,2013,0.4904109589041096
A09088,12,14.007882275611715,M,M,14.800748080263665,1,TYPE-B,30,2,ANNUAL,INFORCE,2013,0.4465753424657534
A09089,>50,11.619240325096472,S,M,13.122347377276327,0,TYPE-A,21,0,MONTHLY,INFORCE,2013,0.4876712328767123
A09090,22,11.722725019856853,UNKNOWN,M,12.429200196716382,1,TYPE-A,51,0,MONTHLY,INFORCE,2013,0.4684931506849315
A09091,>50,11.543395696394173,UNKNOWN,M,13.592357006600064,1,TYPE-A,43,0,MONTHLY,INFORCE,2013,0.4849315068493151
A09092,17,12.115638836878588,M,M,13.815506557956274,1,TYPE-A,38,2,MONTHLY,INFORCE,2013,0.4849315068493151
A09093,17,11.786504759079707,S,F,12.611537753638338,1,TYPE-A,66,0,SEMI-ANNUAL,INFORCE,2013,0.4849315068493151
A09094,12,11.512933464938229,M,M,14.077871745503954,1,TYPE-B,40,2,MONTHLY,INFORCE,2013,0.43561643835616437
A09095,>50,12.36307515502283,UNKNOWN,M,,0,TYPE-A,75,0,ANNUAL,INFORCE,2013,0.4657534246575342
A09096,17,11.53411184032767,M,M,13.122347377276327,0,TYPE-A,64,3,ANNUAL,INFORCE,2013,0.4575342465753425
A09097,17,11.719779621553188,M,M,13.815506557956274,0,TYPE-A,44,3,MONTHLY,INFORCE,2013,0.4767123287671233
A09098,>50,12.072541310048507,UNKNOWN,M,13.436852897775701,1,TYPE-A,52,0,ANNUAL,INFORCE,2013,0.4273972602739726
